industry,code,buy_date,sell_date,buy_price,sell_price,pct_reward
电视广播,sh.600037.csv,2013-02-26,2013-03-06,6.73,7.23,0.0742942050520059
电视广播,sz.002238.csv,2013-02-26,2013-03-06,11.27,12.04,0.06832298136645965
电视广播,sh.600831.csv,2013-02-26,2013-03-06,7.32,7.41,0.012295081967213184
电视广播,sz.000156.csv,2013-03-08,2013-03-18,17.5,15.13,-0.13542857142857134
电视广播,sz.000917.csv,2013-02-26,2013-03-06,10.84,11.14,0.027675276752767486
非金属材料,sh.603688.csv,2016-05-06,2016-05-16,18.15,17.26,-0.04903581267217616
非白酒,sh.600132.csv,2014-12-01,2014-12-09,16.81,16.53,-0.016656751933372904
非白酒,sh.600132.csv,2016-08-19,2016-08-29,15.66,16.1,0.028097062579821364
非白酒,sh.600132.csv,2016-10-13,2016-10-21,17.54,18.39,0.04846066134549609
非白酒,sh.600543.csv,2014-12-03,2014-12-11,9.25,8.82,-0.046486486486486456
非白酒,sh.600616.csv,2014-12-01,2014-12-09,9.42,8.95,-0.04989384288747356
非白酒,sh.600600.csv,2014-12-02,2014-12-10,40.25,43.44,0.07925465838509305
非白酒,sz.002568.csv,2014-12-05,2014-12-15,41.86,45.08,0.07692307692307687
非白酒,sh.600573.csv,2014-12-05,2014-12-15,9.17,9.34,0.018538713195201728
非白酒,sh.600059.csv,2014-12-01,2014-12-09,8.86,8.79,-0.007900677200902928
非白酒,sh.600059.csv,2015-04-02,2015-04-10,12.35,12.2,-0.012145748987854255
非白酒,sh.601579.csv,2014-12-01,2014-12-09,14.09,12.46,-0.11568488289567058
非白酒,sh.601579.csv,2016-08-22,2016-08-30,14.23,13.94,-0.02037947997189049
纺织制造,sz.002674.csv,2015-04-09,2015-04-17,17.34,16.67,-0.0386389850057669
纺织制造,sh.600527.csv,2015-04-08,2015-04-16,7.48,7.01,-0.06283422459893051
纺织制造,sh.600527.csv,2016-08-18,2016-08-26,6.02,5.89,-0.021594684385382035
纺织制造,sh.600527.csv,2017-02-09,2017-02-17,6.52,6.4,-0.018404907975460016
纺织制造,sh.601599.csv,2015-04-10,2015-04-20,17.48,15.0,-0.14187643020594964
纺织制造,sh.601599.csv,2016-08-30,2016-09-07,10.24,10.02,-0.02148437500000011
纺织制造,sh.601599.csv,2017-01-26,2017-02-03,8.78,8.74,-0.004555808656036331
纺织制造,sh.601599.csv,2018-09-21,2018-10-08,3.34,3.2,-0.041916167664670545
纺织制造,sz.002404.csv,2015-04-08,2015-04-16,23.33,20.6,-0.11701671667381042
纺织制造,sz.002404.csv,2015-10-15,2015-10-23,7.94,7.93,-0.0012594458438287548
纺织制造,sh.600220.csv,2015-04-22,2015-04-30,6.81,7.25,0.06461086637298097
纺织制造,sh.600156.csv,2015-04-13,2015-04-21,10.86,11.15,0.026703499079189674
纺织制造,sh.600156.csv,2016-08-17,2016-08-25,10.04,9.52,-0.05179282868525892
纺织制造,sh.600156.csv,2017-02-09,2017-02-17,10.95,11.1,0.013698630136986356
纺织制造,sz.002394.csv,2015-04-08,2015-04-16,19.71,20.29,0.029426686960933424
纺织制造,sz.002144.csv,2015-04-23,2015-05-04,31.15,27.76,-0.10882825040128397
纺织制造,sz.002042.csv,2015-04-08,2015-04-16,8.5,8.41,-0.010588235294117676
服装家纺,sh.601566.csv,2015-04-09,2015-04-17,19.42,20.08,0.033985581874356185
服装家纺,sz.002612.csv,2015-04-08,2015-04-16,39.95,37.37,-0.0645807259073844
